POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,PRICE_IN_LACS,RATIO
Dealer,0,1,3,BHK,1769.6267700000000,1,1,"Sector-83 Gurgaon,Gurgaon",28.396092,76.972169,110.0,16.0875160909091
Dealer,0,0,3,BHK,2573.588548,1,1,"Sector-128 Noida,Noida",28.522931,77.357078,160.0,16.084928425
Dealer,0,0,3,BHK,1367.218916,1,1,"Tollygunge,Kolkata",22.5,88.35,85.0,16.0849284235294
Dealer,0,0,3,BHK,2090.704407,1,0,"Sector-79 Gurgaon,Gurgaon",28.362327,76.979049,130.0,16.0823415923077
Owner,0,0,2,BHK,1366.999035,1,1,"Tridentia panache,Margao",15.271940000000000,73.95833,85.0,16.0823415882353
Dealer,0,0,2,BHK,1206.1756190000000,1,1,"E M Bypass,Kolkata",22.54111,88.33778000000000,75.0,16.0823415866667
Dealer,0,0,4,BHK,4019.2926050000000,1,1,"Sector-92 Noida,Noida",28.518116,77.394085,250.0,16.07717042
Dealer,0,1,3,BHK,1929.26045,1,1,"Thanisandra,Bangalore",13.055985,77.622157,120.0,16.0771704166667
Owner,0,0,3,BHK,1929.26045,1,1,"Kavundampalayam,Coimbatore",11.045655,76.935149,120.0,16.0771704166667
Dealer,0,0,2,BHK,966.0826234000000,1,1,"Punawale,Pune",18.637802,73.745912,60.1,16.0745860798669
Owner,0,0,5,BHK,4500.16072,1,1,"Sector-93 Noida,Noida",28.5216,77.3863,280.0,16.0720025714286
Dealer,0,0,3,BHK,1350.048216,1,1,"Pimple Saudagar,Pune",18.5956,73.7981,84.0,16.0720025714286
Owner,0,0,2,BHK,1125.04018,1,1,"NRI Layout,Bangalore",12.96991,77.59796,70.0,16.0720025714286
Dealer,0,0,1,BHK,675.024108,1,1,"Karanjade,Mumbai",18.975268,73.109062,42.0,16.0720025714286
Dealer,0,0,1,BHK,675.024108,1,1,"Karanjade,Lalitpur",24.690280000000000,78.41889,42.0,16.0720025714286
Dealer,1,1,1,BHK,675.024108,0,1,"Taloja,Mumbai",19.076057000000000,73.097319,42.0,16.0720025714286
Dealer,0,0,1,BHK,450.01607200000000,1,1,"Chikhal Dongari,Lalitpur",24.6902,78.416,28.0,16.0720025714286
Owner,0,0,1,BHK,450.01607200000000,1,1,"Pratap Nagar,Jalgaon",21.049126,75.053944,28.0,16.0720025714286
Dealer,0,0,1,BHK,617.1648987000000,1,1,"Kharadi,Pune",18.5438,73.9438,38.4,16.0720025703125
Dealer,0,0,2,BHK,980.0771208000000,1,1,"Sinhgad Road,Pune",19.164548,73.52786800000000,61.0,16.0668380459016
Dealer,1,1,3,BHK,1767.3521850000000,0,1,"Bellandur,Bangalore",12.9255,77.6765,110.0,16.0668380454545
Dealer,1,1,3,BHK,1767.3521850000000,0,1,"Bellandur,Bangalore",12.9255,77.6765,110.0,16.0668380454545
Owner,0,1,3,BHK,1446.015424,1,1,"Sector-70 Noida,Noida",28.596320000000000,77.38143000000000,90.0,16.0668380444444
Owner,0,0,2,BHK,1044.008995,1,1,"Nuvem,Goa",15.30889,73.94611,65.0,16.0616768461538
Dealer,0,0,4,BHK,2087.682672,1,1,"Pimple Saudagar,Pune",18.5956,73.7981,130.0,16.0590974769231
Dealer,0,1,4,BHK,4656.390495000000,1,0,"Sector-112 Gurgaon,Gurgaon",28.525772000000000,77.013644,290.0,16.0565189482759
Dealer,0,1,3,BHK,2729.608221,1,0,"Sector-112 Gurgaon,Gurgaon",28.525772000000000,77.013644,170.0,16.0565189470588
Dealer,0,1,2,BHK,2408.4778420000000,1,0,"Sector-112 Gurgaon,Gurgaon",28.525772000000000,77.013644,150.0,16.0565189466667
Dealer,0,0,1,BHK,659.9229287,1,1,"Khadakpada,Lalitpur",24.690280000000000,78.41889,41.1,16.056518946472
Dealer,0,0,3,BHK,2087.347463,1,1,"Mohamadwadi,Pune",18.52361,73.84778,130.0,16.0565189461538
Owner,0,0,3,BHK,1445.0867050000000,1,1,"Kaikondrahalli,Bangalore",12.9143,77.6764,90.0,16.0565189444444
Owner,0,0,3,BHK,1445.0867050000000,1,1,"Sector-76 Noida,Noida",28.567633,77.383124,90.0,16.0565189444444
Dealer,0,0,3,BHK,1525.1244180000000,1,1,"Marathahalli,Bangalore",12.95619,77.70194000000000,95.0,16.0539412421053
Dealer,0,1,3,BHK,1525.1244180000000,1,1,"Sector-75 Noida,Noida",28.576117,77.382136,95.0,16.0539412421053
Owner,0,1,2,BHK,915.0746508,1,1,"Sector-78 Noida,Noida",28.560719,77.386208,57.0,16.0539412421053
Owner,0,0,2,BHK,882.9667683,1,1,"Mysore Road,Bangalore",12.96991,77.59796,55.0,16.0539412418182
Dealer,0,0,3,BHK,1605.394124,1,1,"Tumkur Road,Bangalore",13.342220000000000,77.10167,100.0,16.05394124
Owner,0,0,2,BHK,1204.045593,1,1,"HBR Layout,Bangalore",13.037343,77.628291,75.0,16.05394124
Dealer,0,0,3,BHK,1260.032103,1,1,"Banashankari,Bangalore",12.96991,77.59796,78.5,16.0513643694268
Owner,0,0,2,BHK,1284.1091490000000,1,1,"Doddakannelli,Bangalore",12.905538,77.694263,80.0,16.0513643625
Dealer,1,0,1,BHK,658.000321,0,1,"Bavdhan,Pune",18.510418000000000,73.781944,41.0,16.0487883170732
Owner,0,0,1,BHK,690.0978976,1,1,"Guruvar Peth,Pune",18.50659,73.86068,43.0,16.0487883162791
Dealer,1,1,2,BHK,995.0248756000000,0,1,"Tathawade,Pune",18.6182,73.7447,62.0,16.048788316129
Dealer,0,0,3,BHK,1380.1957950000000,1,1,"Dhanori,Pune",18.578765,73.890693,86.0,16.0487883139535
Owner,0,0,3,BHK,1925.236644,1,1,"Hoodi,Bangalore",12.989437000000000,77.71780600000000,120.0,16.0436387
Dealer,1,0,1,BHK,385.0473287,0,1,"Ulwe,Lalitpur",24.690280000000000,78.41889,24.0,16.0436386958333
Dealer,1,0,1,BHK,385.0473287,0,1,"Ulwe,Maharashtra",18.973908000000000,73.02510600000000,24.0,16.0436386958333
Dealer,1,0,1,BHK,385.0473287,0,1,"Ulwe,Mumbai",18.973908000000000,73.02510600000000,24.0,16.0436386958333
Owner,0,0,3,BHK,1580.044915,1,1,"Ayodya Nagar,Bangalore",12.96991,77.59796,98.5,16.0410651269036
Owner,0,0,3,BHK,1764.2341620000000,1,1,"Seshadripuram,Bangalore",12.9879,77.5789,110.0,16.0384923818182
Dealer,0,1,2,BHK,929.9342633,1,0,"Wakad,Maharashtra",18.5993,73.7625,58.0,16.0333493672414
Owner,0,0,3,BHK,1202.115724,1,1,"Sector-137 Noida,Noida",28.506454000000000,77.40956800000000,75.0,16.0282096533333
Dealer,0,0,3,BHK,1424.907838,1,1,"Shankar Kalat Nagar,Pune",19.957301,73.839897,88.9,16.0282096512936
Dealer,0,1,3,BHK,1763.103061,1,1,"Horamavu Agara,Bangalore",13.0318,77.6583,110.0,16.0282096454545
Dealer,0,0,1,BHK,608.9743590000000,1,1,"Pisoli,Pune",18.440853,73.90536,38.0,16.0256410263158
Dealer,1,1,4,BHK,3044.383913,0,1,"Sector-65 Mohali,Mohali",30.696627000000000,76.693764,190.0,16.0230732263158
Dealer,1,0,2,BHK,761.0959782000000,0,1,"Pallikaranai,Chennai",12.9377,80.2153,47.5,16.0230732252632
Dealer,0,1,3,BHK,3204.614645,1,1,"Sector-108 Noida,Noida",28.526624000000000,77.37671800000000,200.0,16.023073225
Dealer,0,0,4,BHK,2563.281,1,1,"Sector-137 Noida,Noida",28.506454000000000,77.40956800000000,160.0,16.02050625
Dealer,0,1,3,BHK,1730.214675,1,1,"Sector-79 Noida,Noida",28.558047,77.392752,108.0,16.02050625
Dealer,0,0,4,BHK,6087.792374000000,1,1,"Sector-81 Gurgaon,Gurgaon",28.388225,76.946376,380.0,16.0205062473684
Dealer,1,1,3,BHK,2562.870415,0,1,"Sector-65 Mohali,Mohali",30.696627000000000,76.693764,160.0,16.01794009375
Dealer,1,1,2,BHK,993.1122858000000,0,1,"Keshav Nagar,Pune",27.16726,75.70950500000000,62.0,16.0179400935484
Dealer,0,0,2,BHK,961.0764056000000,1,1,"Dhanori,Pune",18.578765,73.890693,60.0,16.0179400933333
Dealer,0,0,3,BHK,1761.97341,1,1,"Tangra,Kolkata",22.55,88.3833,110.0,16.0179400909091
Dealer,1,1,3,BHK,2562.459962,0,1,"Sector-65 Mohali,Mohali",30.696627000000000,76.693764,160.0,16.0153747625
Dealer,1,1,3,BHK,2562.459962,0,1,"Sector-65 Mohali,Mohali",30.696627000000000,76.693764,160.0,16.0153747625
Dealer,1,1,2,BHK,1105.060858,0,1,"Dronagiri,Mumbai",18.96667,72.83333,69.0,16.0153747536232
Dealer,1,1,2,BHK,1105.060858,0,1,"Dronagiri,Maharashtra",18.96,72.82,69.0,16.0153747536232
Owner,0,0,3,BHK,1265.01201,1,1,"Sector-137 Noida,Noida",28.506454000000000,77.40956800000000,79.0,16.0128102531646
Dealer,0,0,3,BHK,1344.860711,1,1,"Banashankari,Bangalore",12.96991,77.59796,84.0,16.0102465595238
Dealer,0,0,4,BHK,3040.973111,1,0,"Sector-81 Gurgaon,Gurgaon",28.388225,76.946376,190.0,16.0051216368421
Dealer,1,1,4,BHK,2080.3328530000000,0,0,"Mogappair,Chennai",13.07265,80.176063,130.0,16.0025604076923
Dealer,1,1,4,BHK,2080.3328530000000,0,0,"Mogappair,Chennai",13.07265,80.176063,130.0,16.0025604076923
Dealer,0,0,4,BHK,4000.0,1,1,"Pandu Nagar,Kanpur",26.4725,80.33111,250.0,16.0
Dealer,0,0,4,BHK,3840.0,1,1,"Budigere Cross,Bangalore",13.141581,77.749756,240.0,16.0
Dealer,0,0,4,BHK,2720.0,1,1,"Hiremath Layout,Bangalore",12.96991,77.59796,170.0,16.0
Owner,0,0,3,BHK,2720.0,1,1,"Aundh,Pune",18.556218000000000,73.81130300000000,170.0,16.0
Dealer,0,0,4,BHK,2400.0,1,1,"Sector-49 Chandigarh,Chandigarh",30.692243000000000,76.750614,150.0,16.0
Dealer,0,0,3,BHK,2400.0,1,1,"Sector-49 Chandigarh,Chandigarh",30.692243000000000,76.750614,150.0,16.0
Dealer,0,0,3,BHK,2080.0,1,1,"Doddakallasandra,Bangalore",12.880993,77.557654,130.0,16.0
Dealer,0,1,3,BHK,2080.0,1,1,"Vasantha Vallabha Nagar,Bangalore",12.96991,77.59796,130.0,16.0
Dealer,0,0,3,BHK,1920.0,1,1,"Arun Vihar,Noida",28.57,77.32,120.0,16.0
Dealer,0,0,3,BHK,1920.0,1,1,"Avinashi Road,Coimbatore",11.19528,77.26861,120.0,16.0
Dealer,0,0,3,BHK,1920.0,1,1,"Bani Park,Jaipur",26.930121000000000,75.790763,120.0,16.0
Owner,0,0,3,BHK,1920.0,1,1,"Mashobra,Shimla",31.10333,77.17222,120.0,16.0
Owner,0,0,3,BHK,1760.0,1,1,"9th Phase JP Nagar,Bangalore",35.373870000000000,132.764401,110.0,16.0
Dealer,0,0,3,BHK,1760.0,1,1,"Edapally,Kochi",9.930471,76.271273,110.0,16.0
Owner,0,0,4,BHK,1600.0,1,1,"Behala,Kolkata",22.498882000000000,88.31755600000000,100.0,16.0
Owner,0,0,3,BHK,1600.0,1,1,"Marathahalli,Bangalore",12.95619,77.70194000000000,100.0,16.0
Owner,0,0,3,BHK,1600.0,1,1,"Sector-137 Noida,Noida",28.506454000000000,77.40956800000000,100.0,16.0
Owner,0,0,3,BHK,1600.0,1,1,"Tagore Park,Kolkata",22.501999000000000,88.358098,100.0,16.0
Owner,0,0,2,BHK,1600.0,1,1,"RMV 2nd Stage,Bangalore",12.96991,77.59796,100.0,16.0
Owner,0,0,3,BHK,1520.0,1,1,"Pantharapalya,Bangalore",12.936628,77.528802,95.0,16.0
Owner,0,0,3,BHK,1440.0,1,1,"Thiruvanmiyur,Chennai",12.984808000000000,80.260671,90.0,16.0
Dealer,0,0,2,BHK,1280.0,1,1,"Pimple Saudagar,Pune",18.5956,73.7981,80.0,16.0
Dealer,0,1,2,BHK,1232.0,1,1,"Hennur Road,Bangalore",13.0306,77.6485,77.0,16.0
Dealer,0,0,3,BHK,1200.0,1,1,"Ahinsa Khand 2,Ghaziabad",28.9196,76.8972,75.0,16.0
Owner,0,0,3,BHK,1200.0,1,1,"Wadgaon Budruk,Pune",18.73783,73.640766,75.0,16.0
Dealer,0,0,2,BHK,1200.0,1,1,"Amruthahalli,Bangalore",13.063752000000000,77.605027,75.0,16.0
Dealer,0,1,2,BHK,1200.0,1,1,"Sector-14 Taloja,Lalitpur",28.390964,77.33422900000000,75.0,16.0
Dealer,0,0,2,BHK,1200.0,1,1,"Sus,Pune",18.539812,73.737678,75.0,16.0
Dealer,0,0,2,BHK,1200.0,1,1,"Action Area IID,Kolkata",40.67197199,-86.15292909,75.0,16.0
Dealer,0,0,2,BHK,1040.0,1,1,"Jadavpur,Kolkata",22.494831,88.37056700000000,65.0,16.0
Owner,0,0,3,BHK,960.0,1,1,"Azad Nagar,Kanpur",26.507928000000000,80.296745,60.0,16.0
Builder,0,0,2,BHK,819.2,1,0,"Mogappair West,Chennai",13.077741,80.16490300000000,51.2,16.0
Owner,0,0,2,BHK,800.0,1,1,"Garia,Kolkata",22.403867,88.47000600000000,50.0,16.0
Owner,0,0,2,BHK,800.0,1,1,"Mumfordganj,Allahabad",25.476749000000000,81.85470600000000,50.0,16.0
Owner,0,0,2,BHK,800.0,1,1,"Sector-5 Vaishali,Ghaziabad",28.644114000000000,77.338923,50.0,16.0
Owner,0,1,2,BHK,800.0,1,1,"Ambegaon,Pune",19.116670000000000,73.73333000000000,50.0,16.0
Owner,0,0,2,BHK,800.0,1,1,"Medavakkam,Chennai",12.91716,80.19287,50.0,16.0
Dealer,0,0,2,BHK,656.0,1,1,"Dhayari,Pune",18.430375,73.815337,41.0,16.0
Owner,0,0,1,BHK,560.0,1,1,"Shivramnagar,Pune",18.52361,73.84778,35.0,16.0
Dealer,0,1,1,BHK,400.0,1,1,"Taloja,Lalitpur",24.690280000000000,78.41889,25.0,16.0
Owner,0,0,1,BHK,400.0,1,1,"Rampuri,Ghaziabad",28.671102,77.329251,25.0,16.0
Dealer,0,0,3,BHK,2559.181062,1,0,"Sector-81 Gurgaon,Gurgaon",28.388225,76.946376,160.0,15.9948816375
Dealer,0,0,4,BHK,3039.027511,1,0,"Sector-81 Gurgaon,Gurgaon",28.388225,76.946376,190.0,15.9948816368421
Owner,0,1,2,BHK,1295.171091,1,1,"Sector-75 Noida,Noida",28.576117,77.382136,81.0,15.9897665555556
Dealer,1,1,3,BHK,1455.0687560000000,0,1,"Kanakpura Road,Bangalore",12.896796,77.5724,91.0,15.9897665494505
Owner,0,0,3,BHK,2078.669651,1,1,"Bannerghatta Road,Bangalore",12.808137,77.58308000000000,130.0,15.9897665461538
Dealer,0,0,2,BHK,1087.130296,1,1,"Ravet,Pune",18.651598,73.735448,68.0,15.9872102352941
Dealer,1,0,3,BHK,1366.906475,0,1,"Tollygunge,Kolkata",22.5,88.35,85.5,15.9872102339181
Dealer,1,0,2,BHK,1103.117506,0,1,"OMBR Layout,Bangalore",12.96991,77.59796,69.0,15.9872102318841
Dealer,0,1,2,BHK,1119.104716,1,1,"Baner-Sus,Pune",18.558319,73.77588,70.0,15.9872102285714
Dealer,0,0,4,BHK,1918.158568,1,1,"Bansdroni,Kolkata",22.470809,88.36318100000000,120.0,15.9846547333333
Dealer,1,0,2,BHK,862.8954938000000,0,1,"Mahalunge,Pune",18.573994,73.753171,54.0,15.9795461814815
Dealer,0,0,2,BHK,1310.113437,1,1,"Vazhakkala,Kochi",9.930471,76.271273,82.0,15.9769931341463
Owner,0,0,3,BHK,1278.15945,1,1,"Subramanyapura,Bangalore",12.898461,77.52817900000000,80.0,15.976993125
Dealer,0,0,2,BHK,1277.9552720000000,1,1,"Hennur Road,Bangalore",13.0306,77.6485,80.0,15.9744409
Dealer,0,1,1,BHK,607.028754,1,1,"Ravet,Pune",18.651598,73.735448,38.0,15.9744408947368
Dealer,1,1,2,BHK,1150.159744,0,1,"Taloja,Mumbai",19.076057000000000,73.097319,72.0,15.9744408888889
Owner,0,0,3,BHK,1086.0884840000000,1,1,"R.T. Nagar,Bangalore",13.0189,77.5963,68.0,15.9718894705882
Builder,1,1,1,BHK,373.6825295,0,0,"Karjat,Mumbai",18.96667,72.83333,23.4,15.9693388675214
Owner,0,0,2,BHK,950.0239502000000,1,1,"Sector-33 Noida,Noida",28.587859,77.35592700000000,59.5,15.9667890789916
Owner,0,0,2,BHK,910.1069775000000,1,1,"Rahatani,Pune",18.602428,73.787111,57.0,15.9667890789474
Owner,0,0,3,BHK,2235.350471,1,1,"Chilambi,Mangalore",12.870280000000000,74.88056,140.0,15.9667890785714
Dealer,0,0,2,BHK,1277.139208,1,1,"Whitefield,Bangalore",12.9958935,77.761394,80.0,15.9642401
Dealer,0,0,2,BHK,1276.935355,1,1,"Whitefield,Bangalore",12.9958935,77.761394,80.0,15.9616919375
Dealer,1,1,2,BHK,750.0797957000000,0,1,"Naigaon (East),Lalitpur",19.35269,72.864824,47.0,15.9591445893617
Dealer,0,0,3,BHK,1500.159591,1,1,"Wakad,Pune",18.5993,73.7625,94.0,15.9591445851064
Owner,0,1,2,BHK,1085.048668,1,1,"Narayanapura,Bangalore",13.338634000000000,77.759291,68.0,15.9565980588235
Dealer,0,0,2,BHK,1085.048668,1,1,"Sector-24 Taloja,Lalitpur",30.673846,76.877616,68.0,15.9565980588235
Owner,0,0,3,BHK,1404.180629,1,1,"Mylasandra,Bangalore",12.852041,77.616315,88.0,15.9565980568182
Owner,0,0,3,BHK,1404.180629,1,1,"Vittasandra,Bangalore",12.857784000000000,77.636193,88.0,15.9565980568182
Owner,0,0,3,BHK,1595.150742,1,1,"Kadubeesanahalli,Bangalore",12.938382,77.693968,100.0,15.95150742
Dealer,0,1,3,BHK,1595.150742,1,1,"Thanisandra,Bangalore",13.055985,77.622157,100.0,15.95150742
Dealer,0,0,2,BHK,1260.1690860000000,1,1,"Hinjewadi Phase 1,Pune",18.5853,73.7413,79.0,15.9515074177215
Owner,0,0,2,BHK,638.0602967,1,1,"Kharadi,Pune",18.5438,73.9438,40.0,15.9515074175
Owner,0,0,1,BHK,654.0118041000000,1,1,"Kharghar,Navsari",20.95056,72.92306000000000,41.0,15.9515074170732
Dealer,1,1,2,BHK,957.0904450000000,0,1,"Bhumkar Nagar,Pune",18.527830000000000,73.875757,60.0,15.9515074166667
Dealer,0,0,3,BHK,1754.385965,1,1,"Sector-20 Panchkula,Panchkula",30.6665,76.8625,110.0,15.9489633181818
Dealer,1,1,4,BHK,4465.709729,0,1,"Sector-108 Noida,Noida",28.526624000000000,77.37671800000000,280.0,15.9489633178571
Dealer,0,0,3,BHK,1913.875598,1,1,"Action Area II,Kolkata",22.54111,88.33778000000000,120.0,15.9489633166667
Dealer,0,0,3,BHK,1515.151515,1,1,"Wanwadi,Pune",18.496129,73.892902,95.0,15.9489633157895
Dealer,0,0,3,BHK,1498.963483,1,1,"Wakad,Pune",18.5993,73.7625,94.0,15.9464200319149
Dealer,0,0,3,BHK,1418.778894,1,1,"Elamakkara,Kochi",10.016043,76.290031,89.0,15.9413358876404
Owner,0,0,2,BHK,1099.952176,1,1,"Padi Kuppam,Chennai",13.100352,80.190686,69.0,15.941335884058
Owner,0,0,2,BHK,1355.01355,1,1,"Gopalpura Bypass,Jaipur",26.878068,75.77985600000000,85.0,15.9413358823529
Dealer,0,0,2,BHK,1084.0108400000000,1,1,"Rajaram Patil Nagar,Pune",18.691025,73.8081,68.0,15.9413358823529
Owner,0,1,3,BHK,1753.5469470000000,1,1,"Sector-70 Noida,Noida",28.596320000000000,77.38143000000000,110.0,15.9413358818182
Owner,0,0,2,BHK,796.9397514,1,1,"Kurunji Nagar,Chennai",13.09,80.27,50.0,15.938795028
Dealer,1,1,3,BHK,1912.6554030000000,0,1,"Bellandur,Bangalore",12.9255,77.6765,120.0,15.938795025
Owner,0,0,3,BHK,1275.103602,1,1,"Sahibabad,Ghaziabad",28.6711,77.3683,80.0,15.938795025
Owner,0,0,2,BHK,1275.103602,1,1,"Sector 2 HSR Layout,Bangalore",12.91,77.64,80.0,15.938795025
Dealer,0,0,3,BHK,2231.0756970000000,1,1,"Action Area IIB,Kolkata",40.67197199,-86.15292909,140.0,15.9362549785714
Owner,0,0,2,BHK,1195.028681,1,1,"Sector-150 Noida,Noida",28.429614,77.481711,75.0,15.9337157466667
Dealer,1,1,2,BHK,1193.435309,0,0,"Kogilu,Bangalore",13.092356,77.61346800000000,74.9,15.933715740988
Owner,0,1,3,BHK,955.8706388,1,1,"Bhayli,Vadodara",22.288976,73.128222,60.0,15.9311773133333
Owner,0,1,2,BHK,1115.0047790000000,1,1,"Sector-137 Noida,Noida",28.506454000000000,77.40956800000000,70.0,15.9286397
Dealer,0,1,3,BHK,1258.162128,1,1,"Pallavaram,Chennai",12.968,80.1502,79.0,15.9261028860759
Owner,0,0,2,BHK,860.0095557,1,1,"Nehru Nagar,Pune",18.632409,73.819766,54.0,15.9261028833333
Owner,0,0,1,BHK,605.0955414,1,1,"Hadapsar,Pune",18.49667,73.94167,38.0,15.9235668789474
Owner,0,0,3,BHK,2070.063694,1,1,"aluva,Ernakulam",10.139252,76.370372,130.0,15.9235668769231
Dealer,0,1,3,BHK,2387.394557,1,1,"Sector-100 Noida,Noida",28.542768,77.365736,150.0,15.9159637133333
Owner,0,0,2,BHK,1305.109024,1,1,"Suraksha Nagar,Bangalore",20.098413,79.10786,82.0,15.9159637073171
Owner,0,0,2,BHK,1050.119332,1,1,"Maduravoyal,Chennai",13.0631,80.1719,66.0,15.910898969697
Dealer,0,0,2,BHK,1050.119332,1,1,"Sector-20 Roadpali,Lalitpur",28.5822,77.3293,66.0,15.910898969697
Dealer,0,0,3,BHK,2068.416866,1,1,"Sector-70A Gurgaon,Gurgaon",28.384116,77.024406,130.0,15.9108989692308
Owner,0,0,3,BHK,1909.307876,1,1,"Kundalahalli,Bangalore",12.97045,77.712284,120.0,15.9108989666667
Owner,0,0,3,BHK,1400.159109,1,1,"Gokula Extension,Bangalore",12.301281,76.29683400000000,88.0,15.9108989659091
Dealer,0,0,2,BHK,875.0994431,1,1,"New Ballygunge,Kolkata",22.529,88.368,55.0,15.9108989654545
Owner,0,0,3,BHK,1750.198886,1,1,"Samarth Nagar,Aurangabad",19.878748,75.320274,110.0,15.9108989636364
Dealer,0,0,3,BHK,1750.198886,1,1,"Baner,Pune",18.558319,73.77588,110.0,15.9108989636364
Dealer,0,1,3,BHK,1750.198886,1,1,"Sector-150 Noida,Noida",28.429614,77.481711,110.0,15.9108989636364
Owner,1,0,3,BHK,1750.198886,0,1,"Sector-128 Noida,Noida",28.522931,77.357078,110.0,15.9108989636364
Dealer,0,0,2,BHK,1088.132358,1,1,"Porur,Chennai",13.03478,80.15586,68.4,15.9083678070175
Owner,0,0,3,BHK,1749.9204580000000,1,1,"R.S.Puram,Coimbatore",11.013061,76.950136,110.0,15.9083678
Owner,0,0,2,BHK,1192.937808,1,1,"VGP Layout,Bangalore",12.735983000000000,77.852315,75.0,15.90583744
Dealer,1,1,2,BHK,954.0467483000000,0,1,"Bhumkar Nagar,Pune",18.527830000000000,73.875757,60.0,15.9007791383333
Dealer,1,1,3,BHK,1500.0,0,1,"Dronagiri,Lalitpur",24.690280000000000,78.41889,94.5,15.9
Dealer,0,0,2,BHK,1000.0,1,1,"Akurdi,Pune",18.647126,73.763802,63.0,15.9
Owner,0,0,3,BHK,1748.5296460000000,1,1,"Thanisandra,Bangalore",13.055985,77.622157,110.0,15.8957240545455
Dealer,1,1,3,BHK,1510.093785,0,1,"Kanakpura Road,Bangalore",12.896796,77.5724,95.0,15.8957240526316
Owner,0,1,2,BHK,1065.0135110000000,1,1,"Undri,Pune",18.452663,73.93104,67.0,15.8957240447761
Owner,0,1,2,BHK,1033.057851,1,1,"Yelahanka,Bangalore",13.11389,77.59833,65.0,15.8931977076923
Owner,0,0,2,BHK,1160.019069,1,1,"B Narayanapura,Bangalore",13.338634000000000,77.759291,73.0,15.8906721780822
Dealer,1,1,4,BHK,3495.947879,0,1,"Bharthana,Surat",21.848391,73.10062100000000,220.0,15.8906721772727
Dealer,0,0,3,BHK,2065.787383,1,1,"Sector-70A Gurgaon,Gurgaon",28.384116,77.024406,130.0,15.8906721769231
Dealer,0,0,1,BHK,556.0851605,1,1,"Usarli Khurd,Lalitpur",24.690280000000000,78.41889,35.0,15.8881474428571
Dealer,0,1,1,BHK,556.0851605,1,1,"Panvel,Lalitpur",18.966114,73.148278,35.0,15.8881474428571
Dealer,0,0,2,BHK,714.9666349000000,1,1,"Undri,Pune",18.452663,73.93104,45.0,15.8881474422222
Dealer,0,0,2,BHK,985.0651414000000,1,1,"Banashankari,Bangalore",12.96991,77.59796,62.0,15.8881474419355
Dealer,0,0,2,BHK,850.0158881000000,1,1,"Kashimira,Mumbai",18.96667,72.83333,53.5,15.8881474411215
Dealer,0,0,4,BHK,2541.699762,1,0,"Karapakkam,Chennai",12.925027,80.235348,160.0,15.8856235125
Owner,0,0,2,BHK,1185.067514,1,1,"Murugeshpalya,Bangalore",12.9576,77.6562,74.6,15.8856235120643
Dealer,1,1,1,BHK,413.0262113,0,1,"Ambernath,Lalitpur",24.6902,78.416,26.0,15.8856235115385
Dealer,0,0,2,BHK,984.9086577000000,1,1,"Banashankari,Bangalore",12.96991,77.59796,62.0,15.8856235112903
Dealer,0,1,2,BHK,953.1374106000000,1,1,"Jyotiba Colony,Pune",18.52361,73.84778,60.0,15.88562351
Dealer,0,0,3,BHK,2064.80305,1,1,"Hoodi,Bangalore",12.989437000000000,77.71780600000000,130.0,15.8831003846154
Dealer,0,0,2,BHK,1080.050826,1,1,"Palaspa,Lalitpur",24.690280000000000,78.41889,68.0,15.8831003823529
Owner,0,0,2,BHK,667.090216,1,1,"New Sanghvi,Pune",18.579420000000000,73.815235,42.0,15.8831003809524
Owner,0,0,3,BHK,1350.0635320000000,1,1,"BTM 1st Stage,Bangalore",12.96991,77.59796,85.0,15.8831003764706
Owner,0,0,3,BHK,1350.0635320000000,1,1,"Hindustan Colony,Nagpur",21.14728,79.044557,85.0,15.8831003764706
Owner,0,0,3,BHK,1350.0635320000000,1,1,"Edapally,Kochi",9.930471,76.271273,85.0,15.8831003764706
Dealer,0,0,2,BHK,1350.0635320000000,1,1,"Sector-49 Chandigarh,Chandigarh",30.692243000000000,76.750614,85.0,15.8831003764706
Owner,0,0,2,BHK,1350.0635320000000,1,1,"Sikar Road,Jaipur",27.61194,75.13972,85.0,15.8831003764706
Owner,0,0,2,BHK,1349.849135,1,1,"Ahinsa Khand 1,Ghaziabad",28.9196,76.8972,85.0,15.8805780588235
Dealer,0,1,3,BHK,2223.280927,1,1,"Suraj Kund,Faridabad",28.488415000000000,77.285903,140.0,15.88057805
Dealer,0,1,3,BHK,1587.805653,1,1,"Whitefield,Bangalore",12.9958935,77.761394,100.0,15.87805653
Dealer,1,1,3,BHK,1905.064296,0,1,"Bellandur,Bangalore",12.9255,77.6765,120.0,15.8755358
Dealer,0,0,1,BHK,635.021432,1,1,"Sector 20 Ulwe,Maharashtra",18.964489,73.019574,40.0,15.8755358
Dealer,0,0,2,BHK,1268.45531,1,1,"Keshav Nagar,Pune",27.16726,75.70950500000000,79.9,15.8755357947434
Dealer,1,1,3,BHK,1058.730159,0,1,"Yelahanka,Bangalore",13.11389,77.59833,66.7,15.8730158770615
Dealer,0,0,2,BHK,1258.730159,1,1,"3rd Stage Raja Rajeshwari Nagar,Bangalore",12.926424,77.51070900000000,79.3,15.8730158764187
